value,rank,color,sigla_uf,state_id,indicator_id,component_id,component_name,dimension_id,dimension_name,indicator_name,ano,descricao,fonte
"25,38",22,1,AL,27,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"15,86",27,1,AM,13,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"59,94",12,2,AP,16,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"30,1",20,1,BA,29,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
23,25,1,CE,23,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"73,36",6,3,DF,53,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"77,38",4,3,ES,32,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"82,19",1,3,GO,52,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"26,44",21,1,MA,21,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"38,08",17,2,MG,31,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"70,84",8,3,MS,50,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
50,14,2,MT,51,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"16,9",26,1,PA,15,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"24,72",23,1,PB,25,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"24,52",24,1,PE,26,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"33,91",18,2,PI,22,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"69,46",9,3,PR,41,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"54,73",13,2,RJ,33,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"41,35",16,2,RN,24,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"80,96",3,3,RO,11,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"64,67",10,2,RR,14,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"72,54",7,3,RS,43,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"81,78",2,3,SC,42,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"33,84",19,1,SE,28,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"73,71",5,3,SP,35,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"61,28",11,2,TO,17,ec_dist_1,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Consumo médio energético por habitante,2025,Quantidade total de unidades consumidoras de geração distribuída dividida pela quantidade de domicílios da UF.,EPE/IBGE
"28,32",24,1,AC,12,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"37,66",21,1,AL,27,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"5,52",27,1,AM,13,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"7,02",26,1,AP,16,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
63,13,2,BA,29,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"64,27",11,2,CE,23,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"72,77",1,3,DF,53,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"69,35",3,3,ES,32,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"49,02",19,1,GO,52,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"55,44",16,2,MA,21,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"65,07",10,2,MG,31,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"65,69",8,3,MS,50,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"50,81",17,2,MT,51,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
39,20,1,PA,15,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"64,2",12,2,PB,25,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"61,33",14,2,PE,26,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"34,48",23,1,PI,22,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"68,05",5,3,PR,41,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"68,45",4,3,RJ,33,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"67,26",6,3,RN,24,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"35,44",22,1,RO,11,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"15,24",25,1,RR,14,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"57,09",15,2,RS,43,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"66,68",7,3,SC,42,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"65,33",9,3,SE,28,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"72,08",2,3,SP,35,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"50,03",18,2,TO,17,ec_dist2,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de duração equivalente de interrupção (DEC),2024,Tempo médio que os consumidores ficaram sem energia por UF no ano mais recente.,Aneel
"44,18",24,1,AC,12,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
"52,64",19,1,AL,27,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
"3,43",27,1,AM,13,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
"17,15",25,1,AP,16,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
"63,5",7,3,BA,29,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
"63,07",8,3,CE,23,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
"64,63",6,3,DF,53,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
"66,73",3,3,ES,32,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
"47,86",21,1,GO,52,ec_dist3,comp_energia_e_conectividade__distribuicao,DISTRIBUIÇÃO,dim_energia_e_conectividade,ENERGIA E CONECTIVIDADE,Média de frequência equivalente de interrupção (FEC),2026,Número médio de interrupções de energia elétrica por consumidor em cada UF durante o ano de referência.,Aneel
